"No.","Time","Source","Destination","Protocol","Length","Info"
"3079","9.774574","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=36348 Ack=1 Win=64256 Len=2896 TSval=805336598 TSecr=837772989"
"3080","9.774578","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=39244 Ack=1 Win=64256 Len=2896 TSval=805336598 TSecr=837772989"
"3081","9.824695","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=16076 Win=87040 Len=0 TSval=837773040 TSecr=805336598"
"3082","9.824706","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=18972 Win=92800 Len=0 TSval=837773040 TSecr=805336598"
"3083","9.824707","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=21868 Win=91264 Len=0 TSval=837773040 TSecr=805336598"
"3084","9.824708","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=24764 Win=88448 Len=0 TSval=837773040 TSecr=805336598"
"3085","9.824709","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=27660 Win=85632 Len=0 TSval=837773040 TSecr=805336598"
"3086","9.824710","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=30556 Win=82816 Len=0 TSval=837773040 TSecr=805336598"
"3087","9.824711","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=33452 Win=80000 Len=0 TSval=837773040 TSecr=805336598"
"3088","9.824712","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=36348 Win=77184 Len=0 TSval=837773040 TSecr=805336598"
"3089","9.824713","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=39244 Win=74368 Len=0 TSval=837773040 TSecr=805336598"
"3090","9.824715","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=42140 Win=71552 Len=0 TSval=837773040 TSecr=805336598"
"3091","9.825045","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=42140 Ack=1 Win=64256 Len=2896 TSval=805336648 TSecr=837773040"
